Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
India,IND,15456767924.6225,16121581690.5311,16470791346.7124,19284201306.5184,23351051070.8751,23455499175.4095,18507471278.3143,21433468907.12,22341559490.7467,24305554064.2933,25149777136.2267,26019970673.5648,27603963750.9637,35577622781.7245,38693737483.437,35447168682.0672,35244351181.0076,43464694625.0745,47058252017.7671,50220321244.2796,64112441680.3796,64427917861.5248,64884682624.4508,71167764303.0033,66576379193.9799,69098201552.2905,71312442744.3006,78052330008.6363,85328126974.5868,82417024627.9047,88541705379.7253,74718445021.3307,77519189362.1291,75562306673.511,86793280450.4789,88116130762.4723,99007331220.7049,100842418006.206,101884689868.813,105402804320.837,101225120513.073,104946934123.237,100590776441.399,119060431717.534,126332614153.005,144552934949.948,158052441543,203804643615.238,201305866150.943,224689117967.191,285298796155.585,313418261521.447,307872488773.018,318398573403.48,342408945451.364,340244981475.06,375516164816.913,439039677566.795,433323710255.152,473696167678.463,486290904472.887,534209244616.725,,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858133838.38384,3554674899.19355,3236997373.44795,3134749355.16429,2543841054.17877,2510129532.84706,2180219315.75315,2231537917.40353,2437133704.79882,3059586723.27259,2189853917.88327,2138738067.64588,2817528797.91648,2341382405.27578,1320118324.04961,2118255278.61667,2893075988.50195,2223556773.85195,2581035378.81491,3221830947.58862,2608555785.9164,2826305528.65565,3962418858.9353,3438452979.29098,3613859625.68627,3965550693.79768,5131383885.98829,,
"Iran, Islamic Rep.",IRN,1087601066.13221,1102424027.56336,1118359369.32168,1096975489.38758,1117182324.77604,1152429854.14395,1184288798.11826,1247838567.97848,1367084587.22535,1412494635.59028,1425914189.67638,1745683083.06474,2050593704.31263,2672632054.67183,3203595420.8004,3454655054.58356,4414780165.09013,4566293756.57383,5820156811.25105,7748317851.59929,10436905128.4213,13762524874.3968,16088917589.8722,17289497354.2163,19972834174.9864,23010388523.4769,31840981456.3553,21847360598.3566,18932469660.3517,18769500625.245,15590250754.4129,,,6628298245.82583,7580396564.88432,12158692053.6395,12457565398.1745,11178545179.7805,12742561181.1603,11288058132.7661,9938235611.16734,10544692471.7993,10065759752.0357,11440764620.236,13093191509.0607,14722519030.9831,18955719064.4159,25140981202.1823,25246406149.8124,28833368803.2276,31639529001.8859,29065826771.6045,43774688978.9977,43240611267.9581,43176650962.5955,41195220610.9215,44808204600.5467,47821430512.5002,37211413935.6663,37808874586.8159,29278900756.3363,44579596324.7729,,
Iraq,IRQ,,,,,,,,,470176421.170541,451974236.908429,544945393.447214,610466760.96181,781315710.423551,695278969.957082,942770064.341348,1055198103.62343,1452759905.18117,1687775143.92144,1864205892.3129,2071791398.57772,2473000000,3185000000,4365333333.33333,4560000000,6264193548.3871,6968709677.41935,7011935483.87097,8124838709.67742,9142903225.80645,10793870967.7419,14881612903.2258,63680115.2737752,110017797.017797,159979466.777888,802744295.754308,2654253663.79725,1940363522.55766,1756001293.23391,2249298501.17378,2656767617.315,2241559947.60364,2507372836.09012,2819555473.5034,1842641261.98486,2541449418.95267,3440324728.26087,3795086410.16205,4379221104.25595,5064234114.78377,5839616924.05086,7150625982.90598,8477193846.15385,8991014087.53371,11188556089.1938,11259539108.0618,6990950827.83983,6626097208.12183,5572960135.13513,6402253307.96872,8808100169.20474,11015878355.7047,8215737103.44828,,
Iceland,ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625989129.981126,637159909.774436,609052638.556477,689525369.125247,682630264.891415,629843301.617991,614939922.771046,698245101.280033,734073433.365055,730390815.438293,792049928.788839,830150854.944429,894795800.483959,864564770.733582,741227733.454978,864323327.332504,977189852.395774,966480087.99718,942575194.152397,941726472.675682,925025998.593878,951691273.237494,935123523.210185,1029887150.73011,1088277915.48643,993680986.461403,1158138672.66069,,
Israel,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155569687.51038,2190938684.71348,2160936104.82983,2413358595.82643,2109053071.47861,2095236798.86199,2376306203.48575,2275537380.21867,2243728069.21236,2263140339.13432,2769495064.28683,2888968086.53889,3224925634.72165,4000954570.79153,4567764921.29288,4383367634.17782,4952757288.33873,3923441056.39203,4523655280.16968,4363455913.69299,4303909780.88418,4666093458.43061,5129982508.42429,5219321436.29802,5387281154.75334,5440464258.21197,6160362000.47694,,
Italy,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37590859728.5068,40367421570.1576,41161459544.3833,31933492063.4921,32884178674.3516,34978010222.275,39039277199.1467,35541496134.6066,35165941786.5507,34094508300.502,29396370765.1765,29079478626.6929,30277081575.451,37199680004.5882,42400151924.6333,37788619978.2101,37935156135.5294,41966778516.8629,45153222419.4531,39658964427.1093,37926765258.3334,43224525664.397,41128783442.9297,45935485810.5491,43193944550.6273,37930917191.7969,36196949383.3075,38700052902.9412,40696873362.3529,38361480817.2548,38104461731.8289,40667342821.7048,,
Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416015327.513367,463822957.815867,565475597.64499,591762842.272007,641246169.272268,630150478.79617,593619936.737229,561186627.180667,562784397.875481,538851906.088702,491679208.325468,506918617.191636,583134100.933355,615098891.303984,591034827.625079,671640355.048779,663264087.123026,696590787.890743,815731108.873198,854582207.5092,851641319.190939,830129490.825667,895085740.079918,928918022.30305,982100504.436777,1037009734.50297,1111256967.6721,1199365461.91507,1222560367.02675,,
Jordan,JOR,,,,,,84850182.0218426,66087930.5516662,99411929.4315318,54326519.1823019,87370484.458135,68888266.591991,84010081.2097452,97171660.5992719,76080340.839927,177584601.055573,94434021.2632896,127710843.373494,160036440.935317,251963350.78534,205128205.128205,279288351.795905,241525423.728814,263546099.29078,302671440.374552,254096228.868661,245565129.244805,326571428.571429,397932053.175775,367619556.505477,230943264.879916,286273918.93928,314730503.745043,363342159.458664,287487371.915139,276084156.290253,248002283.105023,223695345.557123,209167842.03103,204090267.983075,163469675.599436,170521861.777151,175317348.377997,210014104.372355,251480959.09732,285049365.303244,347249647.390691,388998589.562764,433145275.035261,651928834.83189,794219913.252931,970085474.551736,1034822596.92762,1045559803.39686,1234508995.10247,1462278294.39015,1694845470.76535,1797694389.74296,1848246878.94499,1900009668.70941,1995793993.62476,2075259388.66799,2166127132.91927,,
Japan,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94582800921.2604,91226201259.6269,81409939960.8932,68640699424.5022,65708569477.3244,73065874908.2583,75413745586.4818,59824453278.1914,57576482598.0158,58710381382.4305,60232177682.4748,53708008296.2705,49812853559.7377,48241453544.9052,53829594763.9066,57249057124.0172,63826702874.6623,67334928823.2981,70429476440.8907,55600834051.0709,48803725389.1671,45965919991.1669,56290438046.6344,55641568300.4069,52615764504.0709,52919160446.2511,52632376366.3839,,,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5816115702.47934,3848118545.62813,3176472359.38817,2512026421.3637,2556250585.03818,2528418889.80944,1896060574.71396,1667908265.58504,1483624175.334,1932785318.92013,1969919597.70145,2424208996.37508,3073673686.91881,3638505418.42264,4451839726.41634,5934809251.74331,7093493556.06687,7087890779.92931,6677716399.17207,9610086699.84068,8919665353.3406,10656944886.3203,9586303383.47145,8685704531.17622,6254406125.7891,7534592225.17722,7883531695.7243,8113867034.46373,9223534719.30119,9914750268.54423,,
Kenya,KEN,279691873.884394,270185891.694905,326185869.24709,356271857.187001,367863838.540309,323511870.318973,404179837.982895,414847833.706586,429071828.004841,450603819.373657,483755806.08455,500835799.819938,678774328.585297,799805890.418785,929566422.601464,983441354.898671,1157957822.044,1663227067.22718,1700601384.98638,1881928852.4614,2019086445.19011,1910583386.09635,1863009936.24187,1785912198.92479,1827086748.13866,1755002145.15365,2083245296.01197,2165803764.78427,2133981326.52659,2150612307.02929,2170018430.58741,1982451772.0364,2034327878.62233,1541940611.67595,2009726568.49347,2383672501.15692,3311710254.24189,3632274168.33811,3910367802.11607,3706840409.40645,3649204796.81787,3616506986.10416,3399213451.32833,3846027220.47,4012413197.29506,4541368370.4789,5299317067.21701,6579126409.73534,7967410332.87893,6883532423.20819,7976744596.96188,8855848613.00653,10619345176.1277,11481092717.5002,12528963106.0187,13652174355.8926,14988847774.0866,17140262776.9413,18730947981.0783,20940376507.5007,22771787530.0139,24748913922.8568,,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873750000,906416666.666667,863268750,793181818.181818,644909090.909091,675730452.674897,846487288.632015,728140918.911133,593456863.840361,435692962.113544,468265111.951246,526790450.928382,552418239.107602,645213748.352614,661347256.404847,700759293.666701,812847888.94451,1022137778.93307,1207146489.64035,879890266.897569,836531830.137737,1026679582.78342,1100032975.56617,1073691990.39599,1099203975.0923,939002917.993674,874424472.316743,963989852.860672,965675628.955713,1034814792.5255,1056201928.73332,1254363144.01565,,
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147636258.98103,1271713973.44124,1642300282.96883,1559184907.80897,1530501272.20582,1387963983.06709,1438687692.34815,1312480807.9398,1367320939.62793,1333577089.14986,1489279832.77205,1568776255.03573,1932598100.2077,2186653404.42332,2565554295.14275,3390361364.88911,3483654820.47556,3808509454.10694,4433544820.91906,4710993654.84751,4811293388.04395,4822261473.63468,4797742832.45037,4952676724.50645,5180913497.25225,5408969280.35722,5610719382.9628,5872192487.84055,6159928454.59078,,
Kiribati,KIR,,,,,,,,,,,,,,,,,,,8355270.68787913,7482673.82070199,5534046.91414256,7840726.26982303,7790850.99908713,7559459.45945946,11399736.7266345,6618478.94406034,4741310.16042781,5619661.11188909,9034299.55465271,7115293.3733987,4432128.63945047,12746066.3654775,14551850.7638073,13802121.5830273,16092557.3914315,16055819.125278,17346114.7194616,16147988.7190144,15932340.7463249,17371612.9032258,13423759.2764378,12871780.2834385,15634141.0409649,21157273.4937415,24979188.1158994,22955555.5555556,24297891.5662651,30733662.4550247,34827881.2279819,35238028.3887069,37569436.800587,45560082.5167612,46296955.8914889,42664896.6982043,42669821.5251487,36921042.7466006,47016800.4757657,57387262.4156959,49735953.3771668,45378588.8077859,47355515.7938201,,,
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,4655555.55555556,4266666.66666667,4733333.33333333,5766666.66666667,4670370.37037037,7014814.81481481,5481481.48148148,6555555.55555556,5474074.07407407,7640740.74074074,8733333.33333333,9400000,8185185.18518518,7603703.7037037,8351851.85185185,9648148.14814815,10162962.962963,9544444.44444444,9081481.48148148,9292592.59259259,11429948.4669855,8679049.41979016,7121936.75156638,6517628.73985096,7963519.07463019,8590071.55303452,8363919.47503059,9033333.33333333,9088888.88888889,7659259.25925926,7962962.96296296,9518518.51851852,8688888.88888889,9877777.77777778,11162962.962963,10459259.2592593,9955555.55555555,8933333.33333333,8137037.03703704,7951851.85185185,9481481.48148148,9811111.11111111,9892592.59259259,9859259.25925926,12248148.1481481,,
"Korea, Rep.",KOR,1447925379.56556,935162094.763092,1030773195.28152,1719237381.68224,1609570255.96469,1171171171.17117,1351440996.53571,1466804672.48263,1723115850.35243,2104733481.39922,2385046367.85162,2687599020.59628,2879177377.89203,3414591283.39024,4724206986.92116,5334090909.09091,6891528925.61983,8377479338.84298,10351239669.4215,12409504132.2314,9331939482.73875,10958548081.5823,10972807353.5044,11079987109.2491,11576962207.4989,11906048136.8244,12184014975.3247,13772809608.9087,18404309130.9281,21091353170.7026,21554340454.3913,22565078066.4076,23491705629.9238,23225734112.3999,26232497355.1559,30191372671.049,30268382124.4328,25497482366.0503,16199337823.9525,21143066233.7444,22227753413.0296,19528501382.6598,20114540121.0145,20832738899.4721,23462263821.4647,24494181180.719,26303780777.0396,26775576581.4269,22436617250.4305,21149554008.4421,24528982467.1882,27686202942.3471,27948793701.5323,28773637079.4652,30527632177.7601,29372744290.6934,27887597857.8348,30054459182.8593,30122762380.736,27544594684.4638,29033968450.1576,32409747802.8701,,
Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113941018.766756,124248496.993988,120013188.262446,115813648.293963,128777923.784494,133963494.132986,155852624.714705,197104310.628496,217785234.899329,240583644.384119,243493150.684932,240179186.767746,244546094.299789,235863095.238095,277970813.064628,520935101.186322,676086956.521739,626295105.394784,618476727.785614,732958538.299367,615819209.039548,567030784.508441,633825255.522585,618143377.483444,523785243.741765,484739712.60614,,,
Latin America & Caribbean (excluding high income),LAC,,,,,,16042734878.6308,15321544810.6425,15642103094.4479,16002926993.2907,17000499678.5806,19000897329.9226,21398545265.6632,23771842296.9536,32089778593.1712,40523741322.7357,41003186633.2429,46841151845.4136,56660613280.6784,55564735086.0156,62298444444.4784,65756652659.1321,73573945278.935,66499480111.2633,64098976521.4716,66850646837.4365,62540296517.1233,64058784308.8197,64407398910.4949,73459187985.0249,76101765527.115,83588348485.1509,85175734471.6631,87542328070.4921,93416329936.4834,119101961857.334,107070226930.892,114452435320.701,120010242707.642,118501118979.749,97681861314.2259,99998874493.7577,94946994826.5764,93410886561.6871,102395236252.518,111004059859.169,121987036405.471,135476310227.637,164873972828.282,194744554403.585,176646613274.726,217676060186.828,258860180254.776,244766975238.462,260584747538.328,260863128806.711,220706638153.42,236318014486.491,250007740440.31,234282492827.008,230230908866.72,234786667361.058,287141029812.907,,
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339111597.797655,402215827.848817,451945261.50866,526974458.998994,576467532.146597,680500455.501832,744674994.842734,758804915.20271,905872926.316291,434476556.78854,499043941.932673,582206240.80985,578041179.263348,586990203.947499,649206187.552301,722256593.808453,774030043.997341,923518501.391622,1089072773.12806,1316756112.39128,1412659240.84898,1611480888.17033,1819257158.97854,1890619214.60848,2148656921.0913,2370185411.20707,2537277256.16756,2741751052.69701,2765487262.3362,2849905907.75508,3007923349.6286,3101201490.70452,3025089179.18219,,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620741050.354146,796275331.256938,846476876.79776,1056187073.72524,1050040497.79307,1077697692.86478,1076616915.42289,1034825870.64677,1084577114.42786,1101824212.27197,808498046.434494,769526193.897181,984356739.104478,1214744538.37479,1316724243.11774,1398592240.53068,1484688069.25373,1519071310.11609,1657025964.84245,1854295201.59204,1934777098.70647,1640010619.23715,1394863553.83085,1481016184.21227,1774360705.93698,1635444374.19562,976178589.750542,323885491.731178,,
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664891500,693394300,732722700,540358100,583475200,626650600,714123700,900662600,1124913000,1026072000,895104600,1062326000,1304039100,1255945200,1177333400,1110235200,1220668600,1218707500,1214965000,1209566400,1247972600,1297000000,,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062047244.09449,1074843750,1107153846.15385,1188092326.50566,911997563.946407,1048709013.14747,1199738476.62635,1312325488.63183,1356488790.65362,1472798562.32642,1680114131.72704,1820083352.99206,2017604526.87834,2136909933.39125,2301783659.3786,2602238484.71804,2806739926.73993,2831581205.74984,,,,
